  (Steiner Minimal Tree:  10 points,  length = 1.792883799662189,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.496062656047510,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.134580118023421,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.624040076427757,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.928996047444292,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.053199291499614,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.340919467992876,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.181372725435108,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.283200370092695,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.817516268805902,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.513380354077781,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.868894105730848,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.555764368094563,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.654821121976829,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.614901065426996,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.797871452943533,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.256253236993528,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.048701332218357,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.846955453350059,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.704996144519046,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.074683074416304,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.514797850887175,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.550079167197842,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.165284858940770,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.200229843035667,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.299109683016477,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.180003298318378,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.805018856479343,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.574134260633950,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.263926790230942,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.997426136336841,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.186160447542913,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.918552110767622,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.952844745414816,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.277022504329221,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.795372350559607,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.452550109116335,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.221857211166652,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.986286436284232,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.884689692190827,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.083375629925536,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.456966047719881,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.352745218232398,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.981562824818355,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.721045557914650,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.354004465501798,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.202322568079230,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.075714910433622,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.118768086134352,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.315614668725878,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.912113188104006,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.935031382786950,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.946476200783623,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.715528262086100,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.156428141578884,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.337706431058240,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.941116135180803,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.125985900200859,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.016111374265465,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.893087047891047,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.532290562644488,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.402269943295318,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.662879307674177,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.474702569546849,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.791624901001871,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.805374791315030,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.834938146206651,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.453842527525553,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.325549125949884,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.103715937224480,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.445547358962468,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.167838416121175,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.551813078615869,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.055858824053293,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.851245176323826,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.171361248672916,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.540771650547158,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.157641220723918,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.754860233177850,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.686294683506987,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.679558251779603,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.803350426964596,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.055492022053864,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.973542274627129,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.088672176810277,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.409065462401970,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.494254633241919,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.591409126453047,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.713073173818134,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.071494370143858,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.042783229322624,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.900606037717795,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.163950222071619,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.842475501734769,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.145929656877807,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.748901380813449,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.144454775801346,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.929551796180442,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.061688023439594,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.002273692742530,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.918656962639615,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.738418677208890,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.789835056239550,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.388105513666636,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.940483041429884,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.918080940256364,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.032441005426552,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.143941310920889,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.515223593545283,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.213257560507813,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.069974039969401,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.044793785056870,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.073273557241614,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.013874273313972,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.499371681647684,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.174446422340851,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.853854111892781,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.255513670638507,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.182532889776679,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.974229975308675,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.935601498603454,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.207673822483485,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.854448765565426,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.101409877710759,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.960655224202568,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.070195776935934,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.164022190186930,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.404210351896506,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.460141465448746,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.281230753431667,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.387865345578366,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.694737859224531,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.971348910566113,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.109451626804887,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.863361617412865,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.084594099462561,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.697208307397610,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.609727828167555,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.677132672783931,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.049856860196734,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.977930331545012,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.415358341375337,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.410291661212966,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.828532488240694,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.821741833158101,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.158874418054409,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.805390166076696,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.114846712665888,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.065556761066326,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.380792767280830,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.972492884194564,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.125902684096416,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.058046736111592,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.829378832795004,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.184190158371121,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.984163258537323,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.316116003150127,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.067858435526140,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.387588421839668,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.993629707134956,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.799127598177389,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.059583042808313,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.184439366716015,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.159942939999654,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.121645806887075,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.581659513131694,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.983766561903237,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.717509545378335,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.089289900206897,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.979384737811282,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.947773394484679,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.167155374266764,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.018775250222908,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.552596216293842,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.261463535032158,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.918354453678650,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.446245640480190,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.522184895816124,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.848956603280197,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.256564977938291,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.990671542227200,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.375544080668704,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.657703713306969,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.314292408882120,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.290722604583091,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.045397069937131,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.415245212637919,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.082246335663225,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.059211392374779,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.673176983879470,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.685028979141725,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.234037727162688,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.829876288218123,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.711413888077335,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.974833877175889,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.242130200930087,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.937028098987939,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.275481144067869,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.972585494654734,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.434103923021705,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.421399110551960,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.296548037140492,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.398555102553833,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.128176916667203,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.199854231459683,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.029156666698786,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.710641843291463,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.037836325588325,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.634700250661597,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.830426437038592,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.958712084117444,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.142168387336957,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.754635427544854,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.769587275709179,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.242375814881404,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.780543944366113,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.968377436251604,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.205239199297815,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.997950748442703,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.103425962706949,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.020084411687677,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.172885877636078,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.867544385557006,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.691129579844620,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.722131318376917,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.539143215567275,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.160444338598123,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.458931662309383,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.825869573811960,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.750183185767829,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.809289897401332,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.341451727037024,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.696170482594492,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.023552954552385,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.333070184184181,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.343385114626699,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.975132809924166,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.458849867559457,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.130078829906323,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.930375481609983,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.805214854988995,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.813032263012503,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.047207502564675,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.273219532908397,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.841425679348708,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.385215330291568,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.996399498042129,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.890406384915023,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.930382077679463,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.784022450771564,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.479718950868316,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.872748779171446,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.674642848339425,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.524681302851443,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.325202747283430,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.290813729868864,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.261227196623861,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.934796343929386,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.269793919351177,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.833365625315562,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.949230844551245,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.225076719205417,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.222132993182314,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.132140578795335,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.091370529683203,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.942815792776702,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.565196859298073,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.948945574739574,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.886336183738172,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.226077668148015,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.691799181998895,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.922390226637879,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.908598185596086,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.171598624540534,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.014419709547532,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.650641837491042,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.922595958152059,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.066467870228083,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.394941917417779,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.430920025669702,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.922212163896752,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.064309878352428,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.911666174184516,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.814597091672003,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.934544837695534,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.798180918042580,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.139683832258352,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.407427696068440,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.342761701305712,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.876058013366621,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.367931839782315,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.878739011232762,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.155540131450139,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.913881314939194,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.798850895429712,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.342447757581302,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.032573255319969,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.901603096059833,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.747292340022672,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.204811102359352,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.669964012394525,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.812690856727409,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.962454849157646,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.999052871876517,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.402025884564824,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.804339577011503,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.166738485610235,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.788222974097834,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.222176667280261,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.224161757117970,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.854524223797832,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.515274542752786,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.846410348869081,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.906180515764367,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.093814247854085,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.742659438169552,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.107701643411495,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.687927360436860,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.821489205787275,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.628667914192753,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.176463223211986,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.050615490732601,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.167184526045626,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.256024980637967,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.959326641013775,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.293405121653883,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.915459359595340,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.109770284980510,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.328546654975448,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.059261020659770,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.336286367730614,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.036424427240613,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.226986501682177,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.336960811518277,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.012562492861750,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.013088812163321,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.327722774522101,  0.00 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.126116818052617,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.268465438319456,  0.01 seconds)
  (Steiner Minimal Tree:  10 points,  length = 1.749094928024568,  0.02 seconds)
  (Steiner Minimal Tree:  10 points,  length = 2.439652654382621,  0.00 seconds)
